URL,Station de service,Ville,Adresse,Coordinates,Energies,Lavage,Paiement,Produits & Services,Services,Club TotalEnergies,Truck,H2 Conversion
https://store.totalenergies.fr/fr_FR/NF000046,VIZILLE STATION LETELLIER,VIZILLE,"742 AVENUE MAURICE THOREZ  , 38220 VIZILLE, FRANCE","45.0830508,5.765408","Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, Excellium Grand Froid, AdBlue Truck, Super Ethanol e85, ","Lavage à Rouleaux, ","Routex, DKV, UTA, MOL, Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Lavage à Rouleaux, Toilettes, Wifi, Boutique, Gonflage, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ","Truck, ",0
https://store.totalenergies.fr/fr_FR/NF070041,SAS GARAGE DU COURS CARNOT,CLEON,"ROUTE DE TOURVILLE  , 76410 CLEON, FRANCE","49.31319,1.055756","SP95 e10, Excellium 98, Excellium Diesel, Diesel, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, Lavage HP 2 roues, ","UTA, DKV, Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, Routex, ","AdBlue Truck, ","Wifi, Lavage à Rouleaux, Toilettes, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ","Truck, ",0
https://store.totalenergies.fr/fr_FR/NF007038,RELAIS DU JER,LOURDES,"25 BOULEVARD DE LAPACCA  , 65100 LOURDES, FRANCE","43.0972131,-0.03777590000000001","Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, MOL, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, Mobility de TotalEnergies, ","AdBlue Truck, ","Justbip, Lavage à Rouleaux, Café, Gonflage, Wifi, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck, ",1
https://store.totalenergies.fr/fr_FR/NF080279,RELAIS DE VELLERON,VELLERON,"319. RTE DE CAVAILLON  , 84740 VELLERON, FRANCE","43.951063,5.027531199999999","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, AdBlue Truck, ",,"Carte Club TotalEnergies, MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Mobility de TotalEnergies, Aral, Routex, UTA, DKV, ","AdBlue Truck, ","Wifi, Justbip, ",,"Truck, ",1
https://store.totalenergies.fr/fr_FR/NF080280,CORBAS,CORBAS,"51 avenue gabriel péri  , 69960 CORBAS, FRANCE","45.67684838285666, 4.919162369727256","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, AdBlue Truck, Excellium Grand Froid, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Mobility de TotalEnergies, Aral, Routex, DKV, UTA, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Lavage à Rouleaux, Wifi, Toilettes, Gonflage, ",,"Truck, ",0
https://store.totalenergies.fr/fr_FR/NF080288,REL.DE VALLEIRY NORD,VALLEIRY,"A40 - KM79 - SENS MILAN MACON  , 74520 VALLEIRY, FRANCE","46.1011499,5.9735522","Borne AC43/DC50 kW, Borne DC175 kW, Excellium Grand Froid, AdBlue Truck, Super Ethanol e85, Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, ",,"American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, DKV, UTA, Mobility de TotalEnergies, Aral, Routex, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Défibrillateur, Autoroutière, Wifi, Justbip, Toilettes, Gonflage, ",,"Truck, ",0
https://store.totalenergies.fr/fr_FR/NF080299,REL.COURNEUVE OUEST,LA COURNEUVE,"A1 SENS LILLE/PARIS REP 5.541  , 93120 LA COURNEUVE, FRANCE","48.9349781,2.3999491","Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Mobility de TotalEnergies, Carte Club TotalEnergies, MOL, Aral, Routex, DKV, UTA, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, ","AdBlue Truck, ","Défibrillateur, Autoroutière, Justbip, Toilettes, Gonflage, Lavage à Rouleaux, Wifi, ",,"Truck, ",0
https://store.totalenergies.fr/fr_FR/NF059705,REL.ROISSY,ROISSY C DE GAULLE CEDEX,"1 RUE DE L'OR - BP 20212  , 95712 ROISSY C DE GAULLE CEDEX, FRANCE","49.0093075,2.5373432","Diesel, GPL, Super Ethanol e85, SP95 e10, Excellium 98, Excellium Diesel, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Mobility de TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Gonflage, Boutique, Baie de maintenance, Espace Pro, Café, Lavage à Rouleaux, Toilettes, Justbip, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Truck, ",0
https://store.totalenergies.fr/fr_FR/NF042057,REL.MORAINVILLIERS SUD,MORAINVILLIERS,"A13 - AIRE MORAINVILLIERS SUD  , 78630 MORAINVILLIERS, FRANCE","48.9426231,1.9506124","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, GNR, AdBlue Truck, ","Aspirateur, Lavage à Rouleaux, ","Routex, MOL, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, Mobility de TotalEnergies, ","AdBlue Truck, ","Click & Collect Lyf, Défibrillateur, Toilettes, Café, Lavage à Rouleaux, Autoroutière, Justbip, Wifi, Gonflage, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Bus, ","Truck store, Truck, Parking PL, ",1
https://store.totalenergies.fr/fr_FR/NF067211,RELAIS MIRABEAU,LES PENNES MIRABEAU,"ROUTE DE MARTIGUES  , 13170 LES PENNES MIRABEAU, FRANCE","43.4087899,5.3152706","Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, Aral, DKV, UTA, MOL, Carte Wash, Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, ",,"Gonflage, Café, Baie de maintenance, Lavage à Rouleaux, Justbip, Wifi, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck store, Truck, Borne Gonflage PL, ",1
https://store.totalenergies.fr/fr_FR/NF067234,RELAIS NICE GARIGLIANO,NICE,"PONT GARIGLIANO.  , 06300 NICE, FRANCE","43.7308629,7.2867154","SP95 e10, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, ",,"Boutique, Espace Pro, Café, Lavage à Rouleaux, Toilettes, Gonflage, Wifi, Justbip, AdBlue bidon, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Truck store, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF070127,RELAIS BONNEUIL S MARNE,BONNEUIL SUR MARNE,"AVENUE JEAN ROSTAND  , 94380 BONNEUIL SUR MARNE, FRANCE","48.7670458,2.4851789","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, DKV, UTA, MOL, Carte Wash, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ",,"Café, Lavage à Rouleaux, Justbip, Gonflage, AdBlue bidon, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck store, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078061,RELAIS DU PERIPH. EXTERIEUR,PARIS 19,"BLD DU PERIPHERIQUE EXTERIEUR  , 75019 PARIS 19, FRANCE","48.8224903,2.3150027","Borne AC43/DC50 kW, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Borne DC175 kW, GNC, ","Lavage Haute Pression, Lavage à Rouleaux, ","Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, AS24, ","AdBlue Truck, ","Boutique, Espace Pro, Café, Lavage à Rouleaux, Toilettes, Justbip, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Truck store, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF059429,REL.GRESILLONS,ASNIERES SUR SEINE,"272 AVENUE DES GRESILLONS  , 92600 ASNIERES SUR SEINE, FRANCE","48.9193942,2.3138991","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, MOL, Mobility de TotalEnergies, Aral, ",,"Boutique, Espace Pro, Café, Lavage à Rouleaux, Toilettes, Justbip, Wifi, Gonflage, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ","Truck store, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF040541,RELAIS BOIS JOLI,MIGNALOUX BEAUVOIR,"480 ROUTE DE LIMOGES  , 86550 MIGNALOUX BEAUVOIR, FRANCE","46.5488949,0.4052899","Excellium 98, Diesel, SP95 e10, ","Lavage Haute Pression, Aspirateur, ","Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Routex, Aral, ",,"Toilettes, Espace Pro, Café, Justbip, Gonflage, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ","Truck store, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF033470,RELAIS BAS BANQUETS,CAVAILLON,"264. AVENUE DE CHEVAL BLANC  , 84300 CAVAILLON, FRANCE","43.8309751,5.054399999999999","SP95 e10, Excellium 98, Excellium Diesel, Diesel, GPL, GNR, ","Aspirateur, Lavage à Rouleaux, Lavage Haute Pression, ","Routex, Mobility de TotalEnergies, MOL, DKV, UTA, Mastercard, Visa, Carte Jubileo, Carte Club TotalEnergies, American Express, Eurotrafic, Carte Wash, Aral, ",,"Justbip, Baie de maintenance, Lavage à Rouleaux, Café, Gonflage, AdBlue bidon, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck store, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF078127,RELAIS PIEDARDAN,OLLIOULES,"715 RTE DE LA SEYNE  , 83190 OLLIOULES, FRANCE","43.1223653,5.8498227","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, DKV, UTA, MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, ",,"Amazon Locker, Lavage à Rouleaux, Justbip, Café, Gonflage, Wifi, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck store, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF059459,RELAIS AMILLY,AMILLY,"1 RD 923  , 28300 AMILLY, FRANCE","48.43694139999999,1.4237007","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, AdBlue Truck, ",,"Carte Club TotalEnergies, Routex, Mobility de TotalEnergies, MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, DKV, UTA, Aral, ","AdBlue Truck, ","Café, Justbip, Wifi, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, Parking PL, ",1
https://store.totalenergies.fr/fr_FR/NF062063,REL.CALAIS ROCADE EST,CALAIS,"RUE MARCEL DASSAULT  , 62100 CALAIS, FRANCE","50.9543084,1.9090486","Diesel, GPL, Super Ethanol e85, GNR, SP95 e10, Excellium Diesel, Excellium 98, AdBlue Truck, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, ","AdBlue Truck, ","Défibrillateur, Gonflage, Boutique, Espace Pro, Café, Lavage à Rouleaux, Justbip, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Truck store, Pompes PL, Truck, Borne Gonflage PL, Parking PL, ",0
https://store.totalenergies.fr/fr_FR/NF050462,RELAIS PLOUMAGOAR,PLOUMAGOAR,"ROUTE DE ST BRIEUC - RN 12  , 22970 PLOUMAGOAR, FRANCE","48.5520623,-3.1181825","Borne DC175 kW, Borne AC43/DC50 kW, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ",,"American Express, Eurotrafic, Routex, Mobility de TotalEnergies, Aral, MOL, DKV, Mastercard, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, ","AdBlue Truck, ","Café, Toilettes, Justbip, Wifi, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, Borne Gonflage PL, Parking PL, ",1
https://store.totalenergies.fr/fr_FR/NF078244,REL.LE MONT SAINT MICHEL,ST AUBIN DE TERREGATTE,"A84 - AIRE DU MONT ST MICHEL  , 50240 ST AUBIN DE TERREGATTE, FRANCE","48.5848696,-1.3267882","Borne AC43/DC50 kW, Borne DC175 kW, SP95 e10, Diesel, GPL, AdBlue Truck, Super Ethanol e85, Excellium 98, Excellium Diesel, ",,"Carte Jubileo, Eurotrafic, Routex, Mobility de TotalEnergies, MOL, American Express, DKV, Mastercard, UTA, Visa, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Défibrillateur, Espace Pro, Café, Autoroutière, Justbip, Toilettes, Gonflage, Wifi, AdBlue bidon, Click & Collect Lyf, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, Club Bus, ","Truck store, Pompes PL, Truck, Borne Gonflage PL, Parking PL, ",1
https://store.totalenergies.fr/fr_FR/NF058937,RELAIS DE ROGERVILLE,ROGERVILLE,"ROUTE INDUSTRIELLE DU HAVRE  , 76700 ROGERVILLE, FRANCE","49.4786791,0.2638288","Excellium 98, Excellium Diesel, Diesel, SP95 e10, GNR, Super Ethanol e85, AdBlue Truck, ",,"Mastercard, Visa, Carte Jubileo, Mobility de TotalEnergies, MOL, Aral, UTA, Carte Club TotalEnergies, American Express, DKV, Eurotrafic, Routex, ","AdBlue Truck, ","Baie de maintenance, Justbip, Gonflage, AdBlue bidon, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Truck store, Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF003628,SARL MACON,SAINT LO,"ROUTE DE VILLEDIEU  , 50000 SAINT LO, FRANCE","49.1131008,-1.1000451","AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ",,"Routex, Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, ","AdBlue Truck, ","Boutique, Baie de maintenance, Espace Pro, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF058210,RELAIS DE LA LONDE,MOULINEAUX,"5178 - LA MAISON BRULEE  , 76530 MOULINEAUX, FRANCE","49.34353489999999,0.9356264","AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, SP95 e10, GNR, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, MOL, UTA, Carte Wash, American Express, DKV, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Café, Boutique, Lavage à Rouleaux, Justbip, Gonflage, AdBlue bidon, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF021485,RELAIS DE BEAULIEU,PUILBOREAU,"RN 11 /SENS NIORT - LA ROCHELLE  , 17138 PUILBOREAU, FRANCE","46.1730902,-1.1167176","AdBlue Truck, Excellium 98, Diesel, SP95 e10, Excellium Diesel, ","Aspirateur, Lavage à Rouleaux, ","Routex, Carte Club TotalEnergies, Visa, UTA, MOL, American Express, Mastercard, Eurotrafic, Carte Jubileo, Mobility de TotalEnergies, DKV, Carte Wash, Aral, ","AdBlue Truck, ","Justbip, Lavage à Rouleaux, Wifi, Gonflage, AdBlue bidon, Café, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF000391,RELAIS LES TROIS MARCHES,VEZIN LE COQUET,"ROUTE DE LORIENT  , 35132 VEZIN LE COQUET, FRANCE","48.1049801,-1.7363801","AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, GNR, ",,"Routex, Aral, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, UTA, Mobility de TotalEnergies, MOL, DKV, ","AdBlue Truck, ","Toilettes, Justbip, Amazon Locker, Café, Wifi, Gonflage, AdBlue bidon, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF080173,REL.VARADES PAYS DE LOIRE,VARADES,"A11 -AIRE DE VARADES PAYS DE LOIRE  , 44370 VARADES, FRANCE","47.41952190000001,-1.0144597","GNR, Excellium 98, Excellium Diesel, AdBlue Truck, Super Ethanol e85, Diesel, SP95 e10, GPL, ",,"UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, MOL, Aral, Routex, Mobility de TotalEnergies, ","AdBlue Truck, ","Défibrillateur, Café, Autoroutière, Wifi, Justbip, Toilettes, Gonflage, Click & Collect Lyf, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Adhésion station, Carte Club acceptée, Club Bus, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF080034,RELAIS MONS EN BAROEUL,MONS EN BAROEUL,"RN 356 - VOIE RAPIDE URBAINE  , 59370 MONS EN BAROEUL, FRANCE","50.6485746,3.0990276","Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, Super Ethanol e85, AdBlue Truck, ","Aspirateur, Lavage à Rouleaux, ","DKV, UTA, Carte Club TotalEnergies, Mobility de TotalEnergies, MOL, Carte Wash, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, Routex, ","AdBlue Truck, ","Café, Lavage à Rouleaux, Justbip, Gonflage, Wifi, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF072110,RELAIS MARECHAL FOCH,CRETEIL CEDEX,"A86 AIRE DE CARREFOUR POMPADOUR  , 94003 CRETEIL CEDEX, FRANCE","48.7746897,2.4392442","Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","MOL, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, Routex, Mobility de TotalEnergies, ",,"Wifi, Démarches carte grise, Boutique, Espace Pro, Café, Lavage à Rouleaux, Autoroutière, Toilettes, Justbip, Gonflage, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Bus, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF003073,RELAIS DE VENDARGUES...,VENDARGUES,"7 ROUTE DEPARTEMENTALE. 613  , 34740 VENDARGUES, FRANCE","43.6597508,3.9308404","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Routex, American Express, Mastercard, Visa, Carte Club TotalEnergies, DKV, Eurotrafic, Carte Jubileo, UTA, Mobility de TotalEnergies, MOL, Carte Wash, Aral, ",,"Café, Lavage à Rouleaux, Wifi, Justbip, Gonflage, AdBlue bidon, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF010132,RELAIS CARQUEFOU,CARQUEFOU,"ROUTE DE PARIS  , 44470 CARQUEFOU, FRANCE","47.272182,-1.4749484","Borne DC175 kW, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, Borne AC43/DC50 kW, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, DKV, UTA, MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, Mobility de TotalEnergies, ","AdBlue Truck, ","Justbip, Boutique, Lavage à Rouleaux, Café, Wifi, Gonflage, AdBlue bidon, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF059070,RELAIS DE RUNGIS,RUNGIS CEDEX,"BLD CIRCULAIRE NORD - FRUILEG 103 - CP50 757  , 94594 RUNGIS CEDEX, FRANCE","48.7679328,2.3463828","AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, SP95 e10, GNR, ","Aspirateur, Lavage à Rouleaux, ","DKV, Mastercard, Eurotrafic, American Express, Carte Wash, Visa, Carte Jubileo, Carte Club TotalEnergies, UTA, Mobility de TotalEnergies, MOL, Routex, Aral, ","AdBlue Truck, ","Baie de maintenance, Espace Pro, Café, Lavage à Rouleaux, Toilettes, Justbip, Gonflage, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF042107,RELAIS DE DREUX,DREUX,"126 AV DU GAL LECLERC  , 28100 DREUX, FRANCE","48.74300299999999,1.3903758","AdBlue Truck, Diesel, GPL, SP95 e10, Excellium Diesel, Excellium 98, Super Ethanol e85, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, DKV, MOL, American Express, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Carte Wash, Aral, ","AdBlue Truck, ","Amazon Locker, Lavage à Rouleaux, Café, Justbip, Wifi, Gonflage, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Truck store, Pompes PL, Truck, ",0
